COL2(Integer),COL4(String),COL5(Integer),COL6(String)
649,C,5110,CA
676,C,5251,CA
566,C,4712,CA
407,C,3922,CA
257,C,3170,CA
913,C,6436,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
886,C,6304,CB
281,C,3289,CB
572,C,4745,CB
237,C,3077,CB
906,C,6403,CB
628,C,5007,CB
593,C,4846,CB
949,C,6615,CB
901,C,6377,CB
504,C,4402,CB
944,C,6589,CB
505,C,4409,CB
935,C,6546,CB
473,C,4252,CB
897,C,6360,CB
905,C,6398,CB
260,C,3185,CB
1026,C,6995,CB
887,C,6309,CB
904,C,6393,CB
472,C,4247,CB
1015,C,6938,CB
902,C,6382,CB
888,C,6314,CB
907,C,6408,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
533,C,4545,CB
772,C,5735,CB
533,C,4545,CB
772,C,5735,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
533,C,4545,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
772,C,5735,CB
435,C,4061,CB
533,C,4545,CB
237,C,3077,CB
566,C,4712,CB
944,C,6589,CB
886,C,6304,CB
897,C,6360,CB
472,C,4247,CB
1026,C,6995,CB
473,C,4252,CB
1022,C,6971,CB
649,C,5110,CB
1015,C,6938,CB
897,C,6360,CB
944,C,6589,CB
472,C,4247,CB
472,C,4247,CB
566,C,4712,CB
566,C,4712,CB
649,C,5110,CB
676,C,5251,CB
407,C,3922,CB
566,C,4712,CB
257,C,3170,CB
913,C,6436,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
281,C,3289,CD1
949,C,6615,CD1
906,C,6403,CD1
886,C,6304,CD1
628,C,5007,CD1
237,C,3077,CD1
593,C,4846,CD1
572,C,4745,CD1
944,C,6589,CD1
504,C,4402,CD1
505,C,4409,CD1
901,C,6377,CD1
897,C,6360,CD1
935,C,6546,CD1
473,C,4252,CD1
905,C,6398,CD1
260,C,3185,CD1
887,C,6309,CD1
1026,C,6995,CD1
1015,C,6938,CD1
472,C,4247,CD1
888,C,6314,CD1
904,C,6393,CD1
907,C,6408,CD1
902,C,6382,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
533,C,4545,CD1
772,C,5735,CD1
533,C,4545,CD1
772,C,5735,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
533,C,4545,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
772,C,5735,CD1
435,C,4061,CD1
533,C,4545,CD1
237,C,3077,CD1
566,C,4712,CD1
944,C,6589,CD1
897,C,6360,CD1
886,C,6304,CD1
1026,C,6995,CD1
472,C,4247,CD1
473,C,4252,CD1
1022,C,6971,CD1
1015,C,6938,CD1
649,C,5110,CD1
897,C,6360,CD1
944,C,6589,CD1
472,C,4247,CD1
472,C,4247,CD1
566,C,4712,CD1
566,C,4712,CD1
649,C,5110,CD1
676,C,5251,CD1
407,C,3922,CD1
566,C,4712,CD1
257,C,3170,CD1
913,C,6436,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
281,C,3289,CD2
572,C,4745,CD2
886,C,6304,CD2
949,C,6615,CD2
944,C,6589,CD2
593,C,4846,CD2
237,C,3077,CD2
628,C,5007,CD2
906,C,6403,CD2
504,C,4402,CD2
505,C,4409,CD2
897,C,6360,CD2
901,C,6377,CD2
473,C,4252,CD2
935,C,6546,CD2
260,C,3185,CD2
887,C,6309,CD2
905,C,6398,CD2
1026,C,6995,CD2
1015,C,6938,CD2
472,C,4247,CD2
888,C,6314,CD2
904,C,6393,CD2
907,C,6408,CD2
902,C,6382,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
533,C,4545,CD2
772,C,5735,CD2
533,C,4545,CD2
772,C,5735,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
533,C,4545,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
772,C,5735,CD2
435,C,4061,CD2
533,C,4545,CD2
944,C,6589,CD2
237,C,3077,CD2
566,C,4712,CD2
897,C,6360,CD2
886,C,6304,CD2
472,C,4247,CD2
1026,C,6995,CD2
473,C,4252,CD2
1022,C,6971,CD2
1015,C,6938,CD2
649,C,5110,CD2
897,C,6360,CD2
944,C,6589,CD2
472,C,4247,CD2
472,C,4247,CD2
566,C,4712,CD2
566,C,4712,CD2
649,C,5110,CD2
676,C,5251,CD2
407,C,3922,CD2
566,C,4712,CD2
257,C,3170,CD2
913,C,6436,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
281,C,3289,CE1
949,C,6615,CE1
628,C,5007,CE1
572,C,4745,CE1
237,C,3077,CE1
593,C,4846,CE1
906,C,6403,CE1
886,C,6304,CE1
944,C,6589,CE1
887,C,6309,CE1
504,C,4402,CE1
505,C,4409,CE1
897,C,6360,CE1
901,C,6377,CE1
935,C,6546,CE1
473,C,4252,CE1
260,C,3185,CE1
905,C,6398,CE1
1026,C,6995,CE1
1015,C,6938,CE1
888,C,6314,CE1
472,C,4247,CE1
904,C,6393,CE1
907,C,6408,CE1
902,C,6382,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
533,C,4545,CE1
772,C,5735,CE1
533,C,4545,CE1
772,C,5735,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
533,C,4545,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
772,C,5735,CE1
435,C,4061,CE1
533,C,4545,CE1
237,C,3077,CE1
566,C,4712,CE1
944,C,6589,CE1
897,C,6360,CE1
886,C,6304,CE1
472,C,4247,CE1
1026,C,6995,CE1
473,C,4252,CE1
1015,C,6938,CE1
1022,C,6971,CE1
649,C,5110,CE1
897,C,6360,CE1
944,C,6589,CE1
472,C,4247,CE1
472,C,4247,CE1
566,C,4712,CE1
566,C,4712,CE1
649,C,5110,CE1
676,C,5251,CE1
407,C,3922,CE1
566,C,4712,CE1
257,C,3170,CE1
913,C,6436,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
281,C,3289,CE2
572,C,4745,CE2
886,C,6304,CE2
944,C,6589,CE2
628,C,5007,CE2
593,C,4846,CE2
906,C,6403,CE2
237,C,3077,CE2
504,C,4402,CE2
505,C,4409,CE2
897,C,6360,CE2
901,C,6377,CE2
935,C,6546,CE2
473,C,4252,CE2
260,C,3185,CE2
949,C,6615,CE2
905,C,6398,CE2
1026,C,6995,CE2
887,C,6309,CE2
1015,C,6938,CE2
472,C,4247,CE2
888,C,6314,CE2
904,C,6393,CE2
907,C,6408,CE2
902,C,6382,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
533,C,4545,CE2
772,C,5735,CE2
533,C,4545,CE2
772,C,5735,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
533,C,4545,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
772,C,5735,CE2
435,C,4061,CE2
533,C,4545,CE2
944,C,6589,CE2
237,C,3077,CE2
566,C,4712,CE2
897,C,6360,CE2
886,C,6304,CE2
1026,C,6995,CE2
472,C,4247,CE2
473,C,4252,CE2
1015,C,6938,CE2
1022,C,6971,CE2
649,C,5110,CE2
897,C,6360,CE2
944,C,6589,CE2
472,C,4247,CE2
472,C,4247,CE2
566,C,4712,CE2
566,C,4712,CE2
649,C,5110,CE2
676,C,5251,CE2
407,C,3922,CE2
566,C,4712,CE2
257,C,3170,CE2
913,C,6436,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
281,C,3289,CG
572,C,4745,CG
906,C,6403,CG
628,C,5007,CG
593,C,4846,CG
237,C,3077,CG
944,C,6589,CG
886,C,6304,CG
504,C,4402,CG
901,C,6377,CG
505,C,4409,CG
897,C,6360,CG
935,C,6546,CG
473,C,4252,CG
949,C,6615,CG
260,C,3185,CG
905,C,6398,CG
887,C,6309,CG
1026,C,6995,CG
1015,C,6938,CG
472,C,4247,CG
904,C,6393,CG
888,C,6314,CG
907,C,6408,CG
902,C,6382,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
533,C,4545,CG
772,C,5735,CG
533,C,4545,CG
772,C,5735,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
533,C,4545,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
772,C,5735,CG
435,C,4061,CG
533,C,4545,CG
237,C,3077,CG
566,C,4712,CG
944,C,6589,CG
897,C,6360,CG
472,C,4247,CG
1026,C,6995,CG
886,C,6304,CG
473,C,4252,CG
1022,C,6971,CG
1015,C,6938,CG
649,C,5110,CG
897,C,6360,CG
944,C,6589,CG
472,C,4247,CG
472,C,4247,CG
566,C,4712,CG
566,C,4712,CG
649,C,5110,CG
676,C,5251,CG
407,C,3922,CG
566,C,4712,CG
257,C,3170,CG
913,C,6436,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
281,C,3289,CZ
628,C,5007,CZ
944,C,6589,CZ
593,C,4846,CZ
572,C,4745,CZ
237,C,3077,CZ
906,C,6403,CZ
949,C,6615,CZ
504,C,4402,CZ
505,C,4409,CZ
897,C,6360,CZ
901,C,6377,CZ
473,C,4252,CZ
935,C,6546,CZ
886,C,6304,CZ
260,C,3185,CZ
905,C,6398,CZ
887,C,6309,CZ
1026,C,6995,CZ
1015,C,6938,CZ
472,C,4247,CZ
888,C,6314,CZ
904,C,6393,CZ
907,C,6408,CZ
902,C,6382,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
533,C,4545,CZ
772,C,5735,CZ
533,C,4545,CZ
772,C,5735,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
533,C,4545,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
772,C,5735,CZ
435,C,4061,CZ
533,C,4545,CZ
237,C,3077,CZ
944,C,6589,CZ
566,C,4712,CZ
897,C,6360,CZ
886,C,6304,CZ
472,C,4247,CZ
1026,C,6995,CZ
473,C,4252,CZ
1015,C,6938,CZ
1022,C,6971,CZ
649,C,5110,CZ
897,C,6360,CZ
944,C,6589,CZ
472,C,4247,CZ
472,C,4247,CZ
566,C,4712,CZ
566,C,4712,CZ
649,C,5110,CZ
676,C,5251,CZ
407,C,3922,CZ
566,C,4712,CZ
257,C,3170,CZ
772,H,5737,H
435,H,4063,H
533,H,4547,H
572,H,4748,H
504,H,4404,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
435,H,4063,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
435,H,4063,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
435,H,4063,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
772,H,5737,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
533,H,4547,H
533,H,4547,H
435,H,4063,H
772,H,5737,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
772,H,5737,H
435,H,4063,H
533,H,4547,H
435,H,4063,H
772,H,5737,H
533,H,4547,H
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
533,H,4547,HA
772,H,5737,HA
533,H,4547,HA
772,H,5737,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
533,H,4547,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HA
435,H,4063,HA
533,H,4547,HA
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
533,H,4547,HD1
772,H,5737,HD1
533,H,4547,HD1
772,H,5737,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
533,H,4547,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD1
435,H,4063,HD1
533,H,4547,HD1
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
533,H,4547,HD2
772,H,5737,HD2
533,H,4547,HD2
772,H,5737,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
533,H,4547,HD2
533,H,4547,HD2
435,H,4063,HD2
772,H,5737,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HD2
435,H,4063,HD2
533,H,4547,HD2
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
533,H,4547,HE1
772,H,5737,HE1
533,H,4547,HE1
772,H,5737,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
533,H,4547,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE1
435,H,4063,HE1
533,H,4547,HE1
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
533,H,4547,HE2
772,H,5737,HE2
533,H,4547,HE2
772,H,5737,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
533,H,4547,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HE2
435,H,4063,HE2
533,H,4547,HE2
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
572,H,4748,HH
504,H,4404,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
533,H,4547,HH
772,H,5737,HH
533,H,4547,HH
772,H,5737,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
533,H,4547,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
772,H,5737,HH
435,H,4063,HH
533,H,4547,HH
913,N,6435,N
772,N,5734,N
435,N,4060,N
533,N,4544,N
572,N,4744,N
281,N,3288,N
628,N,5006,N
237,N,3076,N
593,N,4845,N
901,N,6376,N
504,N,4401,N
906,N,6402,N
897,N,6359,N
949,N,6614,N
505,N,4408,N
944,N,6588,N
886,N,6303,N
935,N,6545,N
473,N,4251,N
260,N,3184,N
905,N,6397,N
1026,N,6994,N
887,N,6308,N
904,N,6392,N
907,N,6407,N
472,N,4246,N
888,N,6313,N
902,N,6381,N
1015,N,6937,N
772,N,5734,N
435,N,4060,N
533,N,4544,N
772,N,5734,N
435,N,4060,N
533,N,4544,N
772,N,5734,N
