COL2(Integer),COL4(String),COL5(Integer),COL6(String),COL7(Integer),COL8(Integer),COL9(String)
368,C,3728,CE,101,130472,LYS
761,C,5677,CE,101,227666,LYS
998,C,6853,CE,100,293363,LYS
369,C,3734,CE,101,130601,LYS
1025,C,6988,CE,28,301153,LYS
825,C,6001,CE,100,247888,LYS
515,C,4461,CE,101,170108,LYS
921,C,6473,CE,101,274438,LYS
999,C,6858,CE,100,293682,LYS
367,C,3722,CE,101,130343,LYS
729,C,5528,CE,101,221502,LYS
259,C,3180,CE,101,105493,LYS
349,C,3624,CE,103,125349,LYS
841,C,6077,CE,101,252906,LYS
701,C,5387,CE,97,216411,LYS
443,C,4102,CE,101,155260,LYS
483,C,4303,CE,101,163348,LYS
979,C,6764,CE,101,288993,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
304,C,3406,CE,101,114044,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
716,C,5463,CE,101,219735,LYS
369,C,3734,CE,101,130601,LYS
368,C,3728,CE,101,130472,LYS
998,C,6853,CE,100,293363,LYS
729,C,5528,CE,101,221502,LYS
367,C,3722,CE,101,130343,LYS
841,C,6077,CE,101,252906,LYS
999,C,6858,CE,100,293682,LYS
483,C,4303,CE,101,163348,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
725,C,5508,CE,40,220762,LYS
716,C,5463,CE,101,219735,LYS
369,C,3734,CE,101,130601,LYS
999,C,6858,CE,100,293682,LYS
483,C,4303,CE,101,163348,LYS
716,C,5463,CE,101,219735,LYS
369,C,3734,CE,101,130601,LYS
483,C,4303,CE,101,163348,LYS
716,C,5463,CE,101,219735,LYS
716,C,5463,CE,101,219735,LYS
716,C,5463,CE,101,219735,LYS
716,C,5463,CE,101,219735,LYS
913,C,6436,CG,101,272041,LYS
304,C,3406,CG,101,114044,LYS
573,C,4750,CG,101,183987,LYS
725,C,5508,CG,40,220762,LYS
797,C,5861,CG,101,236378,LYS
575,C,4762,CG,101,184241,LYS
575,C,4762,CG,101,184241,LYS
580,C,4787,CG,101,184960,LYS
577,C,4773,CG,101,184401,LYS
716,C,5463,CG,101,219735,LYS
761,C,5677,CG,101,227666,LYS
368,C,3728,CG,101,130472,LYS
56,C,2228,CG,101,77329,LYS
325,C,3513,CG,101,119181,LYS
1025,C,6988,CG,28,301153,LYS
998,C,6853,CG,100,293363,LYS
369,C,3734,CG,101,130601,LYS
825,C,6001,CG,100,247888,LYS
367,C,3722,CG,101,130343,LYS
921,C,6473,CG,101,274438,LYS
729,C,5528,CG,101,221502,LYS
515,C,4461,CG,101,170108,LYS
841,C,6077,CG,101,252906,LYS
979,C,6764,CG,101,288993,LYS
259,C,3180,CG,101,105493,LYS
999,C,6858,CG,100,293682,LYS
349,C,3624,CG,103,125349,LYS
701,C,5387,CG,97,216411,LYS
443,C,4102,CG,101,155260,LYS
483,C,4303,CG,101,163348,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
304,C,3406,CG,101,114044,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
368,C,3728,CG,101,130472,LYS
716,C,5463,CG,101,219735,LYS
369,C,3734,CG,101,130601,LYS
729,C,5528,CG,101,221502,LYS
998,C,6853,CG,100,293363,LYS
841,C,6077,CG,101,252906,LYS
367,C,3722,CG,101,130343,LYS
999,C,6858,CG,100,293682,LYS
483,C,4303,CG,101,163348,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
725,C,5508,CG,40,220762,LYS
716,C,5463,CG,101,219735,LYS
369,C,3734,CG,101,130601,LYS
999,C,6858,CG,100,293682,LYS
483,C,4303,CG,101,163348,LYS
716,C,5463,CG,101,219735,LYS
369,C,3734,CG,101,130601,LYS
483,C,4303,CG,101,163348,LYS
716,C,5463,CG,101,219735,LYS
716,C,5463,CG,101,219735,LYS
716,C,5463,CG,101,219735,LYS
716,C,5463,CG,101,219735,LYS
797,H,5863,H,101,236378,LYS
304,H,3408,H,101,114044,LYS
367,H,3724,H,101,130343,LYS
761,H,5680,H,101,227666,LYS
369,H,3736,H,101,130601,LYS
573,H,4753,H,101,183987,LYS
725,H,5510,H,40,220762,LYS
325,H,3515,H,101,119181,LYS
368,H,3730,H,101,130472,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
304,H,3408,H,101,114044,LYS
725,H,5510,H,40,220762,LYS
369,H,3736,H,101,130601,LYS
367,H,3724,H,101,130343,LYS
725,H,5510,H,40,220762,LYS
368,H,3730,H,101,130472,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
725,H,5510,H,40,220762,LYS
369,H,3736,H,101,130601,LYS
369,H,3736,H,101,130601,LYS
304,H,3408,HA,101,114044,LYS
573,H,4753,HA,101,183987,LYS
725,H,5510,HA,40,220762,LYS
325,H,3515,HA,101,119181,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
304,H,3408,HA,101,114044,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
725,H,5510,HA,40,220762,LYS
913,N,6435,N,101,272041,LYS
304,N,3405,N,101,114044,LYS
573,N,4749,N,101,183987,LYS
725,N,5507,N,40,220762,LYS
580,N,4786,N,101,184960,LYS
575,N,4761,N,101,184241,LYS
577,N,4772,N,101,184401,LYS
797,N,5860,N,101,236378,LYS
701,N,5386,N,97,216411,LYS
325,N,3514,N,101,119181,LYS
761,N,5676,N,101,227666,LYS
368,N,3727,N,101,130472,LYS
56,N,2227,N,101,77329,LYS
825,N,6000,N,100,247888,LYS
1025,N,6987,N,28,301153,LYS
716,N,5462,N,101,219735,LYS
979,N,6763,N,101,288993,LYS
998,N,6852,N,100,293363,LYS
515,N,4460,N,101,170108,LYS
921,N,6472,N,101,274438,LYS
367,N,3721,N,101,130343,LYS
729,N,5527,N,101,221502,LYS
369,N,3733,N,101,130601,LYS
841,N,6076,N,101,252906,LYS
259,N,3179,N,101,105493,LYS
349,N,3623,N,103,125349,LYS
443,N,4101,N,101,155260,LYS
999,N,6857,N,100,293682,LYS
483,N,4302,N,101,163348,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
304,N,3405,N,101,114044,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
368,N,3727,N,101,130472,LYS
716,N,5462,N,101,219735,LYS
369,N,3733,N,101,130601,LYS
729,N,5527,N,101,221502,LYS
841,N,6076,N,101,252906,LYS
367,N,3721,N,101,130343,LYS
998,N,6852,N,100,293363,LYS
999,N,6857,N,100,293682,LYS
483,N,4302,N,101,163348,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
725,N,5507,N,40,220762,LYS
716,N,5462,N,101,219735,LYS
369,N,3733,N,101,130601,LYS
999,N,6857,N,100,293682,LYS
483,N,4302,N,101,163348,LYS
716,N,5462,N,101,219735,LYS
369,N,3733,N,101,130601,LYS
483,N,4302,N,101,163348,LYS
716,N,5462,N,101,219735,LYS
716,N,5462,N,101,219735,LYS
716,N,5462,N,101,219735,LYS
716,N,5462,N,101,219735,LYS
913,N,6435,NZ,101,272041,LYS
304,N,3405,NZ,101,114044,LYS
573,N,4749,NZ,101,183987,LYS
725,N,5507,NZ,40,220762,LYS
797,N,5860,NZ,101,236378,LYS
575,N,4761,NZ,101,184241,LYS
716,N,5462,NZ,101,219735,LYS
575,N,4761,NZ,101,184241,LYS
325,N,3514,NZ,101,119181,LYS
580,N,4786,NZ,101,184960,LYS
761,N,5676,NZ,101,227666,LYS
577,N,4772,NZ,101,184401,LYS
56,N,2227,NZ,101,77329,LYS
369,N,3733,NZ,101,130601,LYS
998,N,6852,NZ,100,293363,LYS
1025,N,6987,NZ,28,301153,LYS
368,N,3727,NZ,101,130472,LYS
921,N,6472,NZ,101,274438,LYS
515,N,4460,NZ,101,170108,LYS
825,N,6000,NZ,100,247888,LYS
999,N,6857,NZ,100,293682,LYS
367,N,3721,NZ,101,130343,LYS
729,N,5527,NZ,101,221502,LYS
443,N,4101,NZ,101,155260,LYS
259,N,3179,NZ,101,105493,LYS
349,N,3623,NZ,103,125349,LYS
841,N,6076,NZ,101,252906,LYS
483,N,4302,NZ,101,163348,LYS
979,N,6763,NZ,101,288993,LYS
701,N,5386,NZ,97,216411,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
304,N,3405,NZ,101,114044,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
716,N,5462,NZ,101,219735,LYS
369,N,3733,NZ,101,130601,LYS
998,N,6852,NZ,100,293363,LYS
368,N,3727,NZ,101,130472,LYS
729,N,5527,NZ,101,221502,LYS
367,N,3721,NZ,101,130343,LYS
841,N,6076,NZ,101,252906,LYS
999,N,6857,NZ,100,293682,LYS
483,N,4302,NZ,101,163348,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
725,N,5507,NZ,40,220762,LYS
716,N,5462,NZ,101,219735,LYS
369,N,3733,NZ,101,130601,LYS
999,N,6857,NZ,100,293682,LYS
483,N,4302,NZ,101,163348,LYS
716,N,5462,NZ,101,219735,LYS
369,N,3733,NZ,101,130601,LYS
483,N,4302,NZ,101,163348,LYS
716,N,5462,NZ,101,219735,LYS
716,N,5462,NZ,101,219735,LYS
716,N,5462,NZ,101,219735,LYS
716,N,5462,NZ,101,219735,LYS
913,O,6437,O,101,272041,LYS
304,O,3407,O,101,114044,LYS
573,O,4751,O,101,183987,LYS
580,O,4788,O,101,184960,LYS
725,O,5509,O,40,220762,LYS
577,O,4774,O,101,184401,LYS
575,O,4763,O,101,184241,LYS
797,O,5862,O,101,236378,LYS
761,O,5678,O,101,227666,LYS
368,O,3729,O,101,130472,LYS
701,O,5388,O,97,216411,LYS
325,O,3511,O,101,119181,LYS
1025,O,6989,O,28,301153,LYS
716,O,5464,O,101,219735,LYS
56,O,2229,O,101,77329,LYS
825,O,6002,O,100,247888,LYS
515,O,4462,O,101,170108,LYS
998,O,6854,O,100,293363,LYS
979,O,6765,O,101,288993,LYS
259,O,3181,O,101,105493,LYS
367,O,3723,O,101,130343,LYS
369,O,3735,O,101,130601,LYS
729,O,5529,O,101,221502,LYS
921,O,6474,O,101,274438,LYS
841,O,6078,O,101,252906,LYS
443,O,4103,O,101,155260,LYS
349,O,3625,O,103,125349,LYS
999,O,6859,O,100,293682,LYS
483,O,4304,O,101,163348,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
304,O,3407,O,101,114044,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
716,O,5464,O,101,219735,LYS
368,O,3729,O,101,130472,LYS
729,O,5529,O,101,221502,LYS
369,O,3735,O,101,130601,LYS
841,O,6078,O,101,252906,LYS
998,O,6854,O,100,293363,LYS
367,O,3723,O,101,130343,LYS
999,O,6859,O,100,293682,LYS
483,O,4304,O,101,163348,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
716,O,5464,O,101,219735,LYS
369,O,3735,O,101,130601,LYS
999,O,6859,O,100,293682,LYS
483,O,4304,O,101,163348,LYS
369,O,3735,O,101,130601,LYS
716,O,5464,O,101,219735,LYS
483,O,4304,O,101,163348,LYS
716,O,5464,O,101,219735,LYS
716,O,5464,O,101,219735,LYS
716,O,5464,O,101,219735,LYS
716,O,5464,O,101,219735,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
725,O,5509,O,40,220762,LYS
392,C,3844,C,101,137443,MET
324,C,3508,C,101,118983,MET
420,C,3981,C,101,147641,MET
403,C,3903,C,101,140712,MET
402,C,3897,C,101,140047,MET
400,C,3887,C,101,139492,MET
593,C,4846,C,72,186970,MET
898,C,6364,C,101,268610,MET
249,C,3131,C,101,102311,MET
392,C,3844,C,100,137710,MET
402,C,3897,C,101,140315,MET
403,C,3903,C,101,140980,MET
420,C,3981,C,101,147909,MET
249,C,3131,C,101,102716,MET
392,C,3844,CA,101,137443,MET
324,C,3508,CA,101,118983,MET
420,C,3981,CA,101,147641,MET
403,C,3903,CA,101,140712,MET
898,C,6364,CA,101,268610,MET
402,C,3897,CA,101,140047,MET
593,C,4846,CA,72,186970,MET
400,C,3887,CA,101,139492,MET
249,C,3131,CA,101,102311,MET
392,C,3844,CA,100,137710,MET
402,C,3897,CA,101,140315,MET
403,C,3903,CA,101,140980,MET
420,C,3981,CA,101,147909,MET
249,C,3131,CA,101,102716,MET
392,C,3844,CB,101,137443,MET
420,C,3981,CB,101,147641,MET
324,C,3508,CB,101,118983,MET
403,C,3903,CB,101,140712,MET
402,C,3897,CB,101,140047,MET
898,C,6364,CB,101,268610,MET
593,C,4846,CB,72,186970,MET
400,C,3887,CB,101,139492,MET
249,C,3131,CB,101,102311,MET
392,C,3844,CB,100,137710,MET
402,C,3897,CB,101,140315,MET
403,C,3903,CB,101,140980,MET
420,C,3981,CB,101,147909,MET
249,C,3131,CB,101,102716,MET
324,C,3508,CE,101,118983,MET
392,C,3844,CE,101,137443,MET
420,C,3981,CE,101,147641,MET
898,C,6364,CE,101,268610,MET
593,C,4846,CE,72,186970,MET
403,C,3903,CE,101,140712,MET
